Power
215.38839316324507
215.01215498590517
220.3342637289369
218.71329915304403
230.15993490354515
230.15993490354515
218.41191590711756
221.36086106565955
218.71329915304403
202.30451896968415
186.4538195318939
179.45377605567361
172.0587375847822
167.3715330092248
164.13535690099252
165.34559020877262
176.52193692100022
192.9627317083341
197.4285966429377
204.87242432424293
204.0853380673487
204.0853380673487
215.7537935831479
220.40781653681867
226.63888004402972
230.15993490354515
221.12885265385822
221.12885265385822
218.71329915304403
220.40781653681867
216.8173003061022
215.7537935831479
204.0853380673487
197.9125794330557
183.57196841293768
172.0587375847822
166.50663604929818
152.51102610247906
153.09507656635367
153.09507656635367
156.42958607972244
164.56983301585257
164.13535690099252
164.13535690099252
164.13535690099252
172.0587375847822
183.57196841293768
192.03255514064946
202.30451896968415
216.8173003061022
225.3717041156904
232.06195694806954
234.18611841885814
241.14394819472764
247.64813916338818
250.56462785042393
233.83603202994604
221.36086106565955
220.40781653681867
215.7537935831479
202.99980735361822
197.4285966429377
196.8688631361663
196.55962983767088
204.0853380673487
216.09709620821025
218.41191590711756
233.83603202994604
246.94996067885901
241.14394819472764
250.56462785042393
247.64813916338818
256.16118868790267
259.48919389508865
241.14394819472764
234.18611841885814
234.28827670382532
234.28827670382532
233.83603202994604
233.83603202994604
221.36086106565955
215.7537935831479
204.6122529839166
186.4538195318939
179.45377605567361
172.0587375847822
172.0587375847822
167.3715330092248
172.0587375847822
183.57196841293768
192.9627317083341
196.8688631361663
196.26540189927192
197.4285966429377
204.87242432424293
202.30451896968415
204.0853380673487
204.0853380673487
209.5754261374441
202.99980735361822
204.35777244598617
204.0853380673487
204.35777244598617
204.0853380673487
183.00961789199292
156.76740537819282
145.25290696034804
142.16783396419467
157.92982071105916
163.32601454889843
165.7638112984076
163.32601454889843
152.0994075455943
142.16783396419467
144.05349430746156
145.67447742727444
145.25290696034804
150.94063135807065
150.94228643539685
153.09507656635367
153.09507656635367
153.86622888063567
152.89016483181976
156.9738295086276
164.56983301585257
164.13535690099252
167.3715330092248
165.34559020877262
159.58574362947223
149.1685006651366
145.67447742727444
149.50593309448155
160.00171211333114
167.68640112021518
174.76850503636547
167.68640112021518
163.32601454889843
146.4149401113892
144.05349430746156
145.67447742727444
145.25290696034804
145.25290696034804
145.25290696034804
145.25290696034804
150.94063135807065
149.46212283761443
153.63902603211872
153.63902603211872
153.09507656635367
153.09507656635367
153.09507656635367
153.09507656635367
145.25290696034804
145.838410064663
165.7638112984076
190.94329082695342
231.3035936722145
245.84610795438383
245.84610795438383
240.94381130298297
189.7262210679665
159.10867891725272
154.09758241134637
148.16118670608694
146.8841559187894
146.8841559187894
145.67447742727444
145.25290696034804
152.2809820099884
153.09507656635367
153.63902603211872
153.09507656635367
158.4941578309518
152.89016483181976
160.8657143215555
159.58574362947223
151.5179189832548
145.0036298154378
167.68640112021518
195.11351944294307
217.07082108931488
231.3035936722145
231.3035936722145
217.07082108931488
179.46725085918175
166.21905270838806
152.72670835883167
145.0036298154378
144.05349430746156
145.4859401107638
145.67447742727444
145.67447742727444
145.67447742727444
145.67447742727444
147.00915559304997
145.25290696034804
145.25290696034804
145.25290696034804
145.25290696034804
145.25290696034804
146.8841559187894
150.66647677003027
167.68640112021518
190.94329082695342
214.77880882506915
240.94381130298297
240.94381130298297
224.5280485617853
189.7262210679665
174.12749159452108
159.10867891725272
150.66647677003027
144.05349430746156
145.67447742727444
145.67447742727444
147.00915559304997
145.25290696034804
151.5179189832548
153.63902603211872
154.0899918246595
153.09507656635367
156.42958607972244
157.2389300140324
159.58574362947223
153.63902603211872
145.67447742727444
144.5654968796974
159.10867891725272
173.55070449190467
186.48788347278557
179.46725085918175
174.12749159452108
166.21905270838806
152.0994075455943
145.0036298154378
146.4149401113892
145.4859401107638
144.05349430746156
145.67447742727444
145.25290696034804
153.63902603211872
153.09507656635367
156.42958607972244
159.58574362947223
164.56983301585257
164.13535690099252
174.93990719692587
172.0587375847822
161.19230222438688
149.46212283761443
144.23016996850976
146.8841559187894
148.16118670608694
150.66647677003027
152.0994075455943
150.66647677003027
145.4859401107638
145.25290696034804
153.63902603211872
158.4941578309518
164.56983301585257
166.50663604929818
165.34559020877262
172.3630385956672
172.3630385956672
174.93990719692587
176.52193692100022
176.52193692100022
183.00961789199292
183.57196841293768
183.57196841293768
191.3589311245335
186.4538195318939
186.4538195318939
192.9627317083341
196.26540189927192
196.55962983767088
202.30451896968415
204.0853380673487
209.5754261374441
215.7537935831479
218.71329915304403
218.71329915304403
216.09709620821025
221.12885265385822
216.09709620821025
221.12885265385822
216.09709620821025
221.12885265385822
218.71329915304403
221.12885265385822
221.12885265385822
216.09709620821025
218.71329915304403
220.40781653681867
216.8173003061022
215.66713205311802
197.4285966429377
183.57196841293768
172.0587375847822
172.0587375847822
167.3715330092248
172.0587375847822
179.45377605567361
196.9990619722883
204.0853380673487
215.7537935831479
216.09709620821025
230.15993490354515
218.41191590711756
229.08307360707008
234.28827670382532
234.28827670382532
240.44270901705494
241.83300021196396
259.48919389508865
247.64813916338818
260.61073036321534
264.5530578847636
264.1972957588816
239.9323780215542
221.36086106565955
215.7537935831479
204.0853380673487
196.8688631361663
192.9627317083341
183.00168058328526
184.29543615441517
197.9125794330557
215.01215498590517
229.6366207997744
233.83603202994604
239.9323780215542
241.83300021196396
248.9103872624837
256.16118868790267
256.16118868790267
261.8591431730249
282.15392665164006
288.5395186324632
306.98615981340487
299.36715981340484
299.36715981340484
296.1334864800715
249.50075133612245
225.3717041156904
204.35777244598617
197.4285966429377
191.3589311245335
183.00961789199292
179.45377605567361
183.00961789199292
183.2365954385297
204.0853380673487
221.12885265385822
221.12885265385822
225.91759779623445
232.06195694806954
233.83603202994604
234.28827670382532
234.28827670382532
241.40688229798516
232.06195694806954
232.06195694806954
232.06195694806954
229.08307360707008
218.41191590711756
226.63888004402972
216.8173003061022
197.9125794330557
183.57196841293768
172.0587375847822
164.56983301585257
156.76740537819282
153.09507656635367
153.09507656635367
164.56983301585257
172.0587375847822
186.4538195318939
196.8688631361663
202.99980735361822
220.3342637289369
220.40781653681867
230.15993490354515
228.90636336011707
232.06195694806954
233.83603202994604
234.18611841885814
234.28827670382532
234.28827670382532
234.18611841885814
233.83603202994604
216.09709620821025
191.4443324823002
172.3630385956672
164.46339986924227
164.56983301585257
159.58574362947223
152.51102610247906
159.58574362947223
164.56983301585257
165.34559020877262
172.0587375847822
172.0587375847822
174.93990719692587
176.52193692100022
174.93990719692587
183.00961789199292
183.57196841293768
183.2365954385297
187.9118734679775
192.03255514064946
196.26540189927192
196.8688631361663
196.55962983767088
196.55962983767088
196.55962983767088
196.8688631361663
196.9990619722883
192.03255514064946
184.29543615441517
183.00961789199292
183.57196841293768
183.57196841293768
183.57196841293768
187.9118734679775
192.03255514064946
192.03255514064946
196.9990619722883
196.9990619722883
196.9990619722883
196.9990619722883
196.9990619722883
